Time[s],RateRoll[deg/s],RatePitch[deg/s],RateYaw[deg/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2],Torque[Ncm]
615.94,2.57,-5.74,-339.94,10.17,12.97,0.4,-3.15
616.03,1.24,1.0,-368.83,10.82,2.59,0.99,-2.34
616.12,-1.56,6.01,-354.6,8.73,0.22,2.12,-1.58
616.22,-2.56,6.84,-307.74,6.56,18.38,1.77,-1.3
616.43,0.53,3.86,-303.53,1.99,13.67,0.42,-1.76
616.43,4.44,-1.52,-323.84,-4.48,-0.72,0.16,-2.49
616.49,5.6,-5.86,-318.82,-8.42,8.6,0.97,-2.65
616.58,3.95,-4.5,-318.96,-8.84,12.06,0.18,-2.83
616.68,1.77,-0.47,-343.32,-7.31,1.71,-1.6,-3.5
616.78,-0.66,3.35,-354.1,-4.56,-11.74,0.32,-4.86
616.85,-2.6,8.79,-319.13,0.52,-13.13,2.75,-5.41
616.94,-3.19,9.88,-287.82,6.17,3.59,1.81,-4.2
617.03,-3.29,6.64,-290.17,9.87,11.16,1.66,-3.1
617.13,-3.1,7.04,-298.68,11.39,3.23,1.12,-2.28
617.34,-1.23,4.19,-307.15,9.1,-9.51,-1.03,-1.55
617.34,1.93,-5.52,-316.43,5.1,3.0,-0.72,-1.38
617.39,0.22,-6.15,-340.52,2.13,26.48,0.45,-1.94
617.5,-5.02,4.27,-354.36,-3.53,15.31,1.06,-2.61
617.59,-2.73,9.6,-322.54,-9.48,-7.77,1.88,-2.75
617.69,3.92,2.08,-302.44,-10.53,-18.23,1.6,-3.02
617.76,4.3,-5.43,-325.14,-8.33,-11.93,0.73,-3.74
617.89,1.14,-0.14,-352.33,-4.12,-7.73,0.63,-5.0
617.95,-1.07,7.07,-333.31,1.59,-9.56,1.91,-5.26
618.04,-0.01,3.69,-310.94,6.0,-9.11,1.4,-3.98
618.24,3.17,-5.72,-325.45,7.89,-14.28,-0.61,-2.98
618.24,2.59,-7.24,-341.61,9.62,-4.89,-0.48,-2.22
618.32,-1.05,2.92,-344.86,9.89,11.77,0.95,-1.52
618.4,-1.5,6.76,-315.02,6.58,15.0,0.97,-1.43
618.51,2.99,-2.13,-301.43,0.82,13.61,-0.21,-2.02
618.59,2.94,-4.91,-329.11,-4.05,19.39,-0.49,-2.64
618.7,-3.22,4.1,-340.28,-7.22,15.08,0.8,-2.76
618.77,-2.81,9.26,-320.74,-9.8,-6.39,1.93,-3.0
618.88,2.95,1.26,-310.08,-8.27,-21.76,1.26,-3.75
618.97,3.53,-6.06,-323.47,-3.46,-13.84,0.66,-5.06
619.16,0.86,0.15,-341.53,1.61,-1.33,0.82,-5.18
619.16,-0.5,6.52,-324.39,7.05,0.32,1.72,-3.9
619.25,0.6,-0.0,-310.32,10.04,1.57,0.82,-2.97
619.33,2.5,-9.31,-325.13,10.16,2.57,-0.67,-2.2
619.43,0.48,-5.81,-336.8,8.92,5.78,0.76,-1.53
619.51,-2.96,5.88,-340.93,5.38,11.31,1.62,-1.49
619.61,-0.96,7.39,-310.42,0.81,13.36,0.25,-2.15
619.69,4.47,-2.06,-301.64,-4.25,11.17,-0.47,-2.76
619.81,3.24,-6.2,-339.22,-7.51,13.52,-0.64,-2.88
619.88,-2.34,1.05,-343.05,-8.12,9.77,0.04,-3.12
620.08,-1.12,4.58,-319.25,-7.69,-9.17,1.99,-3.89
620.08,2.75,-3.77,-317.12,-3.72,-22.27,1.59,-5.14
620.17,2.6,-7.24,-335.49,2.28,-14.87,0.41,-5.13
620.26,0.36,2.86,-341.32,6.05,-15.57,1.62,-3.84
620.35,-1.92,9.74,-307.88,8.88,-16.08,2.52,-2.92
620.42,-0.38,0.41,-305.61,10.63,8.32,0.86,-2.17
620.53,1.53,-7.76,-341.08,9.11,23.34,0.07,-1.52
620.61,-2.53,1.2,-338.71,4.43,17.77,1.82,-1.55
620.74,-3.27,8.51,-316.27,-2.59,0.4,1.94,-2.22
620.8,3.47,-1.05,-307.57,-7.82,-8.84,0.7,-2.78
620.99,4.2,-8.45,-333.38,-9.52,-2.71,0.84,-2.85
620.99,-1.91,1.12,-347.82,-9.5,-4.69,1.9,-3.11
621.08,-2.06,7.5,-313.05,-8.08,-14.18,1.7,-3.97
621.17,2.09,-2.66,-306.67,-3.59,-7.4,-0.61,-5.21
621.26,2.81,-6.32,-341.2,2.38,0.41,-0.21,-5.07
621.35,0.32,3.61,-333.61,7.2,-3.0,2.07,-3.76
621.44,-1.51,5.07,-308.93,9.85,-1.0,0.99,-2.89
621.54,1.15,-4.87,-321.42,8.98,-1.55,-0.31,-2.14
621.62,2.26,-8.18,-334.25,6.97,3.58,0.9,-1.53
621.71,-2.75,1.51,-347.47,3.12,3.76,2.18,-1.61
621.91,-3.99,8.45,-330.62,-2.15,-2.03,1.1,-2.32
621.92,2.51,-0.09,-305.35,-6.06,-3.73,-0.31,-2.89
622.01,5.65,-7.81,-319.89,-8.32,-1.39,-0.73,-3.01
622.09,0.9,-1.61,-338.37,-7.95,3.4,-0.99,-3.3
622.18,-2.82,5.29,-334.65,-6.55,-3.54,-0.37,-4.07
622.28,0.22,3.36,-313.62,-3.32,-9.06,-0.82,-5.24
622.37,3.29,-6.01,-316.07,2.4,-4.86,-1.41,-4.99
622.46,2.45,-8.46,-331.36,7.04,-6.84,0.51,-3.71
622.56,-0.29,3.47,-332.0,8.66,-19.67,2.8,-2.85
622.65,-2.84,9.79,-315.65,9.58,-10.32,1.6,-2.1
622.85,-0.85,1.09,-308.85,8.04,-0.04,-0.89,-1.51
622.85,2.6,-7.12,-320.61,3.4,5.15,-0.66,-1.67
622.94,0.93,-3.71,-341.75,0.18,23.83,0.05,-2.43
623.0,-4.22,6.17,-349.92,-4.78,17.6,1.01,-2.95
623.11,-3.67,10.24,-318.37,-9.34,6.43,1.27,-3.08
623.2,2.02,3.16,-303.2,-8.97,0.39,0.39,-3.39
623.28,3.69,-4.04,-331.85,-7.06,-10.92,0.75,-4.23
623.39,1.8,-0.4,-356.8,-2.76,-15.32,1.3,-5.32
623.46,-0.96,7.13,-328.15,3.83,-11.94,2.33,-4.9
623.58,-0.95,5.15,-300.78,8.75,-1.25,1.68,-3.61
623.78,2.41,-6.51,-318.59,10.31,3.52,-0.37,-2.79
623.78,2.66,-10.3,-328.49,10.23,15.4,-0.38,-2.05
623.85,-0.27,0.37,-348.64,7.64,15.66,0.78,-1.52
623.93,-3.35,9.63,-341.75,3.0,4.44,1.26,-1.74
624.01,-1.58,6.81,-307.18,-0.58,10.37,0.2,-2.51
624.12,4.16,-3.14,-315.43,-5.27,11.15,-0.46,-2.94
624.2,5.37,-5.91,-333.81,-8.04,15.49,-1.08,-3.08
624.29,1.19,0.23,-346.3,-7.72,8.86,-0.1,-3.46
624.39,-2.48,4.89,-327.45,-6.88,-11.55,1.69,-4.33
624.48,0.29,3.55,-308.61,-2.67,-17.36,-0.14,-5.38
624.68,3.96,-4.21,-322.55,3.71,-9.61,-1.03,-4.81
624.68,3.1,-8.09,-330.73,9.25,13.5,0.15,-3.55
624.77,0.91,-0.09,-351.86,10.88,9.6,1.63,-2.76
624.84,-2.05,8.47,-338.92,8.22,-9.82,3.03,-2.04
624.93,-1.58,4.58,-309.52,5.51,-0.06,1.91,-1.55
625.04,2.49,-5.65,-317.75,2.93,14.41,-0.01,-1.85
625.13,2.19,-5.8,-332.75,-0.67,23.93,-0.79,-2.65
625.22,-3.23,3.92,-350.85,-5.92,15.55,0.4,-3.08
625.31,-5.09,11.06,-327.3,-9.99,1.92,1.87,-3.21
625.4,0.34,6.41,-307.98,-8.68,-4.57,1.61,-3.58
625.6,3.84,-5.2,-323.7,-4.99,-14.12,1.48,-4.51
625.6,2.76,-7.3,-334.7,-0.79,-12.74,1.0,-5.44
625.68,1.07,2.44,-345.56,3.49,-18.97,1.29,-4.72
625.77,-1.15,7.67,-313.7,7.78,-14.94,2.05,-3.49
625.86,-0.78,0.44,-303.27,10.6,1.58,0.17,-2.73
625.95,1.36,-7.01,-328.22,8.73,-2.22,-1.07,-1.99
626.03,0.79,-5.04,-331.09,5.52,3.3,0.69,-1.55
626.15,-3.25,4.25,-341.22,2.33,16.78,2.15,-1.92
626.22,-4.08,10.19,-324.52,-1.66,21.29,1.0,-2.74
626.34,1.5,4.14,-303.64,-6.48,8.08,0.19,-3.12
626.54,4.65,-4.72,-311.87,-10.46,-7.88,1.27,-3.28
626.54,2.94,-4.24,-332.14,-9.28,-5.81,1.2,-3.68
626.61,-0.78,3.71,-342.92,-5.07,-4.65,0.16,-4.62
626.69,-2.57,8.93,-312.4,-0.4,-0.9,-0.15,-5.46
626.78,1.58,2.87,-312.93,4.04,-6.17,-0.22,-4.59
626.88,4.55,-7.39,-334.8,7.32,-10.8,-0.61,-3.42
626.97,2.45,-7.98,-334.26,10.25,2.19,-0.27,-2.67
627.05,-0.62,1.99,-343.59,10.22,7.32,1.35,-1.94
627.15,-2.82,8.82,-320.57,6.78,15.7,2.1,-1.57
627.24,-0.42,2.01,-303.86,1.08,13.44,1.16,-2.01
627.43,4.26,-6.2,-318.48,-5.45,-1.19,0.45,-2.84
627.43,2.75,-3.59,-334.9,-8.01,3.78,0.24,-3.19
627.52,-2.74,5.58,-345.24,-8.5,7.53,0.31,-3.36
627.6,-1.64,7.93,-315.51,-8.51,2.4,-0.09,-3.78
627.69,3.77,-1.83,-311.09,-4.82,-7.29,0.03,-4.79
627.79,3.57,-9.11,-333.95,0.47,-12.93,1.3,-5.48
627.88,1.45,-3.57,-349.4,4.56,-12.61,1.26,-4.51
627.97,-0.27,6.6,-343.01,8.57,-6.7,1.58,-3.38
628.07,-2.89,7.83,-304.38,11.41,9.23,1.55,-2.65
628.16,-0.62,-1.73,-314.0,9.69,11.27,0.09,-1.91
628.36,2.75,-8.17,-337.77,5.6,14.91,-0.27,-1.58
628.36,-0.09,-2.68,-343.85,1.1,16.63,0.63,-2.09
628.44,-3.53,7.16,-336.67,-3.68,7.7,0.85,-2.9
628.53,-0.51,9.7,-299.01,-6.18,12.66,-0.47,-3.2
628.62,3.41,1.57,-302.32,-8.14,5.17,0.22,-3.39
628.7,3.13,-4.58,-325.9,-8.96,-8.83,1.45,-3.88
628.8,2.14,-0.79,-343.87,-5.17,-11.17,0.6,-4.93
628.9,-0.63,6.53,-348.29,0.53,-10.31,1.26,-5.48
629.02,-2.9,8.85,-306.82,5.85,2.57,1.68,-4.39
629.08,0.54,1.34,-309.02,8.95,-2.2,0.27,-3.29
629.28,3.21,-8.04,-334.94,9.91,-6.93,-0.24,-2.59
629.28,0.61,-5.77,-332.35,10.07,14.74,0.66,-1.85
629.35,-3.37,6.6,-343.29,6.34,17.69,1.73,-1.61
629.45,-3.49,10.91,-322.18,0.94,16.05,1.53,-2.18
629.55,1.33,2.14,-301.87,-4.49,9.24,1.03,-2.94
629.63,4.71,-6.39,-318.33,-8.55,-1.4,0.2,-3.17
629.71,3.22,-4.85,-338.32,-7.67,10.04,-1.75,-3.44
629.82,-1.27,2.86,-351.06,-6.64,4.51,-0.36,-3.95
629.91,-3.2,7.93,-316.55,-4.84,-6.51,3.12,-5.01
630.01,1.08,4.03,-306.03,0.31,-11.31,2.19,-5.43
630.21,4.0,-5.16,-333.59,5.58,-9.71,0.2,-4.26
630.21,2.29,-5.66,-340.89,10.18,15.31,0.61,-3.22
630.28,-0.12,3.71,-349.95,10.96,13.2,1.83,-2.54
630.37,-3.01,9.6,-323.26,7.54,-2.92,2.61,-1.82
630.46,-3.74,8.34,-294.64,4.42,12.46,1.96,-1.65
630.54,-2.86,8.51,-304.78,1.5,23.98,0.73,-2.31
630.65,-2.23,9.94,-306.38,-3.47,17.99,0.42,-3.07
630.76,-1.12,10.42,-303.9,-7.73,13.04,0.42,-3.3
630.82,-1.29,11.05,-307.27,-8.84,8.35,0.55,-3.53
630.92,-1.18,9.06,-307.56,-7.62,3.17,0.34,-4.13
631.12,-0.38,6.88,-305.89,-3.69,-1.17,-1.62,-5.2
631.13,-1.26,8.13,-305.07,2.0,-1.52,-0.86,-5.3
631.19,-1.69,7.05,-306.2,7.71,3.05,1.78,-4.04
631.28,-0.47,2.21,-312.52,10.25,-7.33,0.72,-3.09
631.39,0.45,-0.41,-328.05,9.51,-19.29,-0.79,-2.39
631.46,1.2,-3.43,-334.99,7.45,-9.84,-0.81,-1.7
631.58,2.23,-6.83,-323.78,3.27,7.96,-0.52,-1.73
631.66,3.87,-7.65,-312.78,-1.73,17.71,0.32,-2.5
631.75,5.52,-7.37,-311.93,-5.46,18.08,0.21,-3.18
631.83,4.97,-5.73,-315.08,-7.3,19.23,-0.57,-3.4
632.04,4.18,-3.4,-322.33,-7.98,12.98,-1.31,-3.69
632.04,3.25,-0.31,-340.2,-6.47,-4.88,-0.82,-4.35
632.11,1.57,1.74,-360.43,-2.58,-16.83,0.91,-5.37
632.21,2.15,1.18,-372.42,2.18,-18.87,1.65,-5.09
632.3,2.36,3.2,-367.11,6.63,-21.05,2.55,-3.81
632.39,-0.14,7.14,-351.62,9.2,-18.22,2.61,-2.95
632.47,-2.44,8.36,-339.63,9.04,-3.85,2.14,-2.27
632.57,-3.32,9.38,-328.41,6.69,10.16,2.26,-1.66
632.67,-4.0,10.69,-311.24,3.55,15.78,1.25,-1.86
632.76,-3.43,10.33,-299.6,-0.54,20.43,0.52,-2.7
632.96,-0.72,8.77,-300.36,-5.4,17.59,0.34,-3.24
632.96,1.05,7.96,-308.67,-8.36,0.35,-0.48,-3.47
633.05,1.54,5.14,-320.57,-8.61,-12.61,-1.02,-3.79
633.14,2.43,-1.88,-331.76,-6.29,-16.82,-0.25,-4.56
633.22,2.83,-5.11,-335.76,-2.02,-23.67,0.35,-5.48
633.32,3.2,-3.84,-335.27,2.58,-25.89,-0.39,-4.87
633.41,3.83,-5.12,-336.2,6.85,-13.08,-0.68,-3.66
633.48,2.87,-8.36,-328.8,9.36,-1.89,-0.7,-2.88
633.59,1.46,-9.61,-315.36,8.77,0.24,-0.41,-2.16
633.67,2.02,-8.92,-309.03,7.04,17.55,0.81,-1.66
633.87,3.3,-7.96,-311.44,3.48,30.29,0.89,-2.02
633.87,3.65,-5.62,-320.61,-1.94,23.5,-0.37,-2.87
633.96,3.04,-1.96,-337.52,-5.85,13.18,-0.46,-3.3
634.03,2.0,-1.42,-353.25,-8.01,0.42,-0.57,-3.52
634.14,0.55,-1.83,-364.21,-7.97,-8.72,0.19,-3.88
634.22,-0.76,1.46,-367.34,-5.53,-18.07,2.69,-4.79
634.33,0.3,4.64,-361.47,-0.74,-21.09,3.32,-5.5
634.42,1.33,6.59,-354.38,4.46,-21.53,3.17,-4.59
634.51,-0.66,8.07,-337.21,7.81,-20.0,2.47,-3.47
634.59,-3.16,8.55,-314.64,9.91,0.97,2.02,-2.74
634.8,-3.39,7.82,-311.24,9.57,18.06,2.44,-2.0
634.8,-3.02,7.38,-309.32,6.37,17.76,1.86,-1.65
634.87,-3.22,8.97,-303.38,1.8,20.21,1.34,-2.19
634.97,-1.01,8.35,-306.3,-3.03,19.42,0.63,-2.98
635.06,1.95,5.36,-310.65,-6.82,3.38,-0.84,-3.3
635.17,2.05,4.13,-318.44,-8.64,-8.01,-1.38,-3.54
635.23,2.09,0.52,-331.14,-7.68,-10.68,0.3,-4.03
635.34,1.32,-1.2,-328.73,-4.52,-16.81,1.6,-5.03
635.44,-0.14,4.35,-307.52,0.05,-18.94,2.09,-5.48
635.55,2.17,1.63,-308.46,4.31,-17.06,2.89,-4.41
635.76,3.48,-5.4,-311.03,7.13,-9.91,1.43,-3.4
635.76,1.45,-4.71,-314.17,9.74,0.4,0.3,-2.78
635.8,0.65,-4.34,-339.13,10.96,10.59,0.44,-2.14
635.89,0.21,-1.45,-302.16,8.45,11.85,0.56,-1.6
636.0,-1.6,0.06,-258.69,3.3,6.19,1.41,-1.7
636.07,-2.76,-0.86,-262.32,-1.12,10.31,1.61,-2.28
636.17,-2.32,2.17,-250.51,-5.17,11.78,0.97,-2.92
636.28,-2.12,1.55,-241.31,-9.4,7.77,0.55,-3.1
636.36,-0.22,1.64,-239.5,-8.68,6.59,0.21,-3.16
636.45,3.63,-1.25,-245.53,-4.56,4.27,-1.25,-3.27
636.67,2.92,-9.88,-208.46,-6.19,-4.32,-2.15,-3.41
636.67,0.47,-9.76,-161.91,-8.86,-8.77,-0.76,-3.76
636.71,0.66,-4.61,-181.96,-5.85,-1.95,0.63,-4.43
636.8,0.51,-3.99,-191.48,-2.64,-2.63,0.64,-5.03
636.9,0.42,-5.35,-179.52,-1.05,-10.79,1.18,-4.99
636.99,0.41,-5.73,-179.37,1.09,-7.75,1.12,-4.31
637.08,0.88,-5.5,-176.83,3.33,1.97,-0.75,-3.48
637.18,2.28,-1.22,-137.19,5.3,-1.82,-0.47,-3.07
637.25,-1.57,4.38,-79.84,7.35,-12.41,1.57,-2.73
637.36,-4.55,2.53,-91.62,8.45,-9.15,1.88,-2.36
637.57,-0.13,-0.71,-131.49,8.71,-2.35,1.6,-2.11
637.57,-0.12,1.47,-101.05,9.94,-4.7,1.16,-1.89
637.64,-1.81,2.18,-77.81,10.37,-2.94,0.52,-1.65
637.72,0.06,-1.54,-93.53,9.81,2.87,0.41,-1.36
637.82,0.1,-1.27,-77.06,9.55,2.82,0.69,-1.07
637.91,-0.16,1.06,-59.72,9.13,3.39,0.78,-0.88
638.0,0.06,-0.45,-54.52,8.74,4.05,0.66,-0.83
638.09,-0.43,-0.63,-44.22,8.82,7.04,0.86,-0.79
638.18,-0.94,0.29,-25.02,8.14,5.54,1.03,-0.76
638.26,-0.41,-3.06,-7.19,7.14,-2.59,0.42,-0.72
638.46,0.57,-5.79,-22.12,8.13,5.26,-0.52,-0.82
638.47,0.79,-1.38,-34.83,8.64,14.28,0.02,-1.09
638.54,0.04,1.36,-3.57,7.89,7.35,0.89,-1.03
638.64,-0.47,-0.23,9.26,7.65,4.34,0.79,-0.73
638.74,-0.32,-0.13,-3.3,7.8,6.75,0.72,-0.63
638.84,-0.3,0.25,-0.67,7.86,6.4,0.77,-0.61
638.91,-0.3,0.06,0.67,7.78,6.17,0.78,-0.59
639.0,-0.29,0.07,-0.41,7.79,6.28,0.79,-0.59
639.1,-0.31,-0.49,11.52,7.41,7.33,0.26,-1.12
639.19,-0.12,-1.59,23.02,7.28,6.57,-0.02,-2.35
639.39,-0.4,-1.23,28.38,8.36,5.67,0.84,-2.94
639.4,-0.71,0.23,50.03,8.97,7.81,1.09,-3.11
639.46,-0.23,1.6,57.72,8.75,6.25,0.75,-3.14
639.56,-0.19,0.79,66.63,9.09,3.37,0.72,-3.17
639.65,-0.07,-2.31,116.0,9.52,2.05,0.64,-3.16
639.75,2.57,-1.38,102.32,9.34,5.54,0.99,-3.18
639.84,2.39,4.36,96.6,10.4,1.41,1.94,-3.17
639.94,-4.99,10.48,186.68,11.5,-14.06,2.66,-3.15
640.01,-5.44,6.52,174.51,9.16,-10.38,1.84,-3.07
640.12,0.31,1.14,122.47,6.41,-6.05,0.91,-3.03
640.32,-2.02,9.55,166.81,4.94,-17.8,2.07,-2.94
640.32,-3.39,13.02,181.15,3.11,-11.61,3.73,-2.77
640.42,-0.47,0.28,184.26,-0.2,-5.28,0.54,-2.48
640.51,-0.36,-16.39,217.73,-2.66,-12.71,-4.37,-2.03
640.58,-1.22,-15.14,202.19,-2.53,-5.92,-2.78,-1.59
640.65,0.53,-2.5,188.85,-7.12,-0.07,1.16,-1.22
640.76,3.42,1.64,229.76,-12.41,-2.22,2.4,-1.11
640.84,0.47,4.35,296.0,-9.59,-3.44,1.8,-1.27
640.96,-2.35,-1.11,285.93,-6.14,3.94,0.25,-1.62
641.03,0.72,-9.04,250.95,-4.94,12.1,-0.34,-1.97
641.23,0.88,-4.5,310.3,-1.75,-1.16,0.64,-2.11
641.23,-0.51,-2.11,316.56,4.06,-5.23,0.96,-2.06
641.3,1.29,-6.26,300.54,8.19,-0.7,0.51,-1.83
641.41,2.61,-10.05,354.93,9.77,0.72,-0.87,-1.69
641.49,-0.4,-2.33,361.73,11.58,13.19,-1.4,-1.79
641.59,-4.8,15.99,336.61,8.11,9.08,1.29,-2.16
641.69,-3.96,20.54,339.98,0.44,-0.69,1.72,-2.73
641.76,-1.35,13.93,347.19,-4.88,0.94,0.76,-2.82
641.85,-1.29,10.33,346.56,-8.09,2.72,1.57,-2.23
641.95,-2.12,8.24,342.26,-8.91,13.24,1.07,-1.33
642.16,-3.13,6.64,338.67,-6.88,16.48,0.87,-1.0
642.16,-3.8,7.81,326.13,-3.21,8.38,1.96,-1.49
642.23,-3.29,8.33,312.0,2.51,14.95,2.44,-1.86
642.32,-2.52,6.4,312.79,6.81,13.31,2.73,-1.94
642.41,-2.52,7.03,319.13,8.26,-1.07,3.01,-1.71
642.5,-2.74,9.68,333.67,8.55,-3.26,3.1,-1.24
642.59,-3.38,12.76,349.03,5.83,-2.41,2.65,-1.34
642.71,-3.45,15.87,350.91,1.56,1.14,1.94,-2.08
642.77,-1.99,15.2,357.28,-3.89,4.79,0.99,-2.77
642.89,-1.09,11.09,368.01,-9.16,4.9,0.18,-2.95
643.08,-1.65,8.71,368.36,-9.6,10.54,0.71,-2.41
643.08,-1.79,7.64,364.18,-6.34,17.87,1.25,-1.38
643.15,-1.47,7.81,363.77,-3.13,4.44,1.03,-0.88
643.24,-1.99,9.54,361.98,1.73,-8.81,1.16,-1.34
643.33,-2.06,8.1,359.73,7.25,-8.12,1.2,-1.85
643.43,-1.01,3.29,364.6,9.51,-15.92,0.72,-1.96
643.52,-0.8,2.73,359.5,8.87,-22.19,1.14,-1.65
643.59,-1.88,2.84,348.45,4.93,-25.06,-0.07,-1.38
643.71,-1.78,-3.23,360.55,-0.26,-27.88,-1.87,-1.53
643.78,-0.62,-5.45,375.71,-4.37,-25.04,-0.91,-1.83
643.99,-1.11,-3.54,374.54,-7.64,-20.37,0.52,-2.15
643.99,-1.71,-2.48,371.86,-9.64,-16.9,1.47,-2.51
644.07,-0.69,-0.42,375.91,-7.99,-0.5,0.36,-1.92
644.16,1.24,-3.56,385.23,-3.77,7.66,-1.0,-0.64
644.25,2.45,-6.42,392.03,0.31,-1.77,-0.36,-0.31
644.34,1.39,-5.03,393.41,6.99,9.2,-0.66,-0.78
644.44,0.59,-8.11,390.08,11.68,15.01,-1.55,-1.05
644.55,0.65,-7.32,382.15,10.05,0.47,-1.65,-0.89
644.62,-1.35,-0.91,372.7,5.78,-14.23,-0.07,-0.61
644.71,-3.56,-0.81,363.24,-0.01,-29.49,3.26,-0.19
644.91,-3.09,-0.57,357.98,-4.88,-30.57,4.44,0.21
644.91,-1.92,5.52,359.68,-8.57,-15.37,2.62,0.28
644.98,-1.73,8.64,361.32,-11.01,0.28,1.21,0.15
645.07,-2.33,7.64,362.86,-9.31,3.51,1.71,0.43
645.21,-3.49,8.26,366.51,-3.61,9.65,1.95,1.29
645.27,-4.03,9.92,360.46,3.31,25.35,1.8,1.7
645.34,-4.26,10.75,341.82,6.33,17.3,2.6,1.12
645.47,-2.85,6.44,325.06,6.2,-5.84,3.46,0.41
645.53,0.61,-1.89,321.7,7.15,-10.99,3.73,-0.03
645.64,0.5,-2.37,325.95,5.77,-12.19,3.45,-0.16
645.85,-2.67,2.83,329.78,1.51,-15.32,3.3,0.51
645.85,-3.49,2.47,328.66,-2.49,-5.3,2.9,1.45
645.9,-2.52,-2.35,323.7,-6.84,-1.7,1.85,1.77
646.0,0.01,-6.09,335.96,-9.35,-8.43,1.05,1.94
646.09,2.82,-8.01,357.5,-8.17,-7.1,0.58,2.13
646.18,3.17,-10.14,358.4,-3.81,6.83,0.12,2.11
646.28,2.79,-13.22,362.36,2.87,22.79,-0.34,2.04
646.36,1.35,-12.47,383.71,7.91,17.7,-0.91,1.55
646.46,-0.66,-6.96,388.32,10.19,8.64,-1.66,0.52
646.55,-0.61,-2.42,379.66,11.41,12.92,-2.38,-0.17
646.75,-0.68,-1.36,378.8,9.08,7.35,-1.94,-0.29
646.75,-0.61,-2.15,377.9,3.59,-0.88,-1.52,0.25
646.83,1.34,-4.38,377.62,-1.69,-1.0,-1.43,1.37
646.92,2.34,-8.27,382.93,-5.41,0.72,-0.94,2.04
647.01,0.97,-8.95,387.56,-6.35,11.57,-1.94,2.4
647.1,-0.33,-3.92,385.7,-6.79,12.22,-1.48,2.46
647.19,0.01,-0.03,379.05,-5.65,3.62,0.2,2.25
647.28,0.42,-1.55,371.58,0.92,13.3,-0.44,2.09
647.38,-0.75,-1.91,361.68,7.12,13.29,-1.35,1.69
647.46,-1.73,-1.32,359.79,7.84,-9.54,-0.45,0.67
647.67,-0.83,-2.51,372.26,7.97,-11.38,0.67,-0.19
647.67,-0.47,-1.23,376.54,8.52,5.19,-0.9,-0.39
647.77,-1.55,-0.65,371.02,4.13,0.99,-1.2,0.06
647.84,-0.93,-2.98,378.6,-2.32,-6.07,-0.83,1.29
647.95,1.6,-6.69,386.4,-5.25,6.56,-3.49,2.17
648.02,2.67,-10.12,380.24,-6.48,15.01,-3.47,2.58
648.12,2.65,-9.17,370.03,-6.58,17.32,-1.12,2.61
648.19,2.17,-5.89,341.74,-4.86,13.02,0.24,2.31
648.3,-0.8,-1.14,307.75,-1.18,6.88,1.39,2.08
648.39,-4.0,6.75,326.35,5.45,20.18,1.86,1.77
648.6,-4.34,7.63,364.53,10.23,11.3,1.75,0.84
648.6,-2.07,-0.61,369.23,8.98,-20.05,1.75,-0.11
648.67,1.53,-4.84,357.08,7.11,-16.18,0.95,-0.42
648.76,2.05,-2.61,325.53,4.78,-3.71,1.33,-0.13
648.84,-1.53,2.57,311.94,-0.73,-6.44,3.61,1.06
648.93,-2.92,6.34,332.95,-5.98,-6.02,2.35,2.09
649.05,-2.24,4.26,338.44,-9.86,-11.93,0.77,2.59
649.12,-1.62,0.55,355.11,-9.46,-6.21,1.1,2.67
649.21,1.44,-4.45,377.99,-5.5,11.65,0.2,2.38
649.3,2.24,-8.0,343.92,-1.88,7.37,0.57,2.08
649.5,-2.32,0.71,318.02,3.4,8.97,1.84,1.85
649.51,-5.23,8.46,352.97,9.37,10.66,1.68,1.07
649.58,-3.39,2.27,370.39,10.08,-16.3,1.72,0.01
649.68,-0.91,-2.75,365.04,8.35,-15.83,0.64,-0.47
649.76,0.46,-1.94,364.62,7.98,8.94,-2.91,-0.36
649.84,0.56,-0.98,331.09,3.08,-1.29,0.63,0.71
649.95,-1.27,2.25,311.52,-4.32,-9.04,5.0,1.91
650.05,-2.85,6.03,339.21,-8.18,12.07,-0.51,2.53
650.12,-2.94,7.05,343.2,-9.66,5.79,-1.65,2.69
650.22,-1.18,2.93,348.33,-8.36,-11.95,1.58,2.44
650.43,1.99,-7.34,370.13,-2.74,4.18,0.57,2.14
650.43,1.07,-9.12,336.55,2.94,17.22,0.89,1.93
650.5,-3.72,3.3,314.43,6.29,13.37,2.77,1.26
650.58,-5.18,8.13,353.96,9.27,0.32,2.39,0.17
650.69,-2.86,1.32,369.07,8.79,-23.43,1.82,-0.46
650.77,-0.64,-1.93,359.95,6.16,-17.69,0.49,-0.47
650.87,0.04,-1.13,341.55,3.88,1.24,1.2,0.42
650.95,-0.9,1.95,318.12,-1.54,-2.74,4.7,1.74
651.05,-2.5,5.72,328.34,-8.25,-7.14,2.55,2.49
651.16,-2.17,4.85,352.34,-10.49,-1.53,-0.66,2.73
651.36,1.14,-1.63,372.6,-6.62,16.27,-0.62,2.52
651.36,2.36,-6.61,353.03,-2.74,17.68,0.32,2.19
651.43,-1.44,-0.65,313.85,1.02,8.8,1.8,2.0
651.52,-4.05,8.33,336.13,7.8,21.55,1.92,1.46
651.59,-3.2,6.59,366.63,10.69,8.94,1.77,0.36
651.7,-1.53,-0.55,365.62,9.82,-11.67,0.15,-0.43
