Time[s],RateRoll[deg/s],RatePitch[deg/s],RateYaw[deg/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2],Torque[Ncm]
123.8,-0.03,-0.06,0.02,9.56,2.56,0.78,1.8
123.81,-0.2,-0.02,-0.07,9.58,2.56,0.76,1.8
123.88,-0.22,0.11,-0.02,9.56,2.56,0.75,1.8
123.96,-0.17,0.03,0.1,9.54,2.58,0.76,1.8
124.06,-0.11,0.01,0.0,9.57,2.58,0.73,1.81
124.16,-0.05,0.09,0.01,9.59,2.55,0.72,1.81
124.24,-0.03,0.08,0.06,9.58,2.57,0.76,1.81
124.35,-0.13,0.03,-0.02,9.57,2.56,0.74,1.81
124.44,-0.25,-0.01,-0.1,9.6,2.55,0.73,1.81
124.53,-0.15,0.03,-0.08,9.6,2.6,0.76,1.82
124.71,-0.06,0.02,0.09,9.59,2.58,0.74,1.82
124.71,-0.16,-0.02,0.12,9.6,2.53,0.73,1.82
124.79,-0.21,-0.01,-0.02,9.6,2.54,0.78,1.82
124.9,-0.14,0.03,-0.1,9.59,2.59,0.81,1.82
124.97,-0.08,-0.01,0.02,9.57,2.57,0.77,1.83
125.08,-0.11,-0.05,0.11,9.58,2.55,0.75,1.83
125.17,-0.15,-0.0,0.03,9.62,2.59,0.79,1.83
125.25,-0.09,0.01,-0.03,9.6,2.59,0.77,1.83
125.35,-0.02,0.04,-0.09,9.58,2.56,0.7,1.83
125.45,-0.07,0.05,-0.09,9.57,2.56,0.71,1.83
125.64,-0.12,0.04,-0.01,9.56,2.58,0.78,1.83
125.64,-0.11,0.05,-0.06,9.59,2.57,0.77,1.83
125.71,-0.15,0.07,-0.06,9.58,2.52,0.72,1.83
125.81,-0.22,0.03,0.05,9.57,2.54,0.72,1.83
125.91,-0.14,-0.03,0.09,9.62,2.58,0.73,1.83
126.0,0.04,0.04,0.06,9.63,2.57,0.77,1.83
126.08,-0.02,0.11,0.01,9.6,2.54,0.81,1.83
126.18,-0.22,0.04,0.03,9.59,2.53,0.76,1.82
126.27,-0.21,-0.02,0.08,9.58,2.55,0.69,1.82
126.37,-0.17,0.02,0.09,9.58,2.6,0.71,1.82
126.57,-0.22,0.04,0.02,9.6,2.61,0.74,1.82
126.57,-0.2,0.03,-0.0,9.59,2.58,0.74,1.82
126.64,-0.19,0.06,0.11,9.6,2.58,0.73,1.82
126.73,-0.21,0.08,0.1,9.61,2.62,0.75,1.82
126.83,-0.14,0.08,0.01,9.59,2.59,0.82,1.81
126.92,-0.08,0.09,0.05,9.61,2.54,0.85,1.81
127.01,-0.16,0.14,0.08,9.58,2.55,0.79,1.81
127.09,-0.25,0.16,0.03,9.55,2.57,0.7,1.81
127.18,-0.3,0.08,-0.05,9.57,2.57,0.72,1.81
127.27,-0.28,0.01,-0.07,9.56,2.6,0.77,1.81
127.46,-0.2,0.05,0.04,9.57,2.59,0.76,1.81
127.49,-0.13,0.06,0.11,9.61,2.57,0.73,1.81
127.55,-0.16,0.03,0.07,9.61,2.59,0.7,1.8
127.65,-0.26,0.02,0.04,9.59,2.6,0.73,1.8
127.73,-0.22,-0.05,-0.02,9.56,2.58,0.76,1.8
127.84,-0.15,-0.04,-0.07,9.57,2.54,0.73,1.8
127.94,-0.19,0.13,0.02,9.63,2.52,0.69,1.8
128.02,-0.17,0.14,0.03,9.6,2.56,0.7,1.8
128.12,-0.13,-0.01,-0.05,9.55,2.6,0.75,1.8
128.21,-0.16,-0.05,-0.03,9.57,2.57,0.77,1.79
128.43,-0.13,-0.0,-0.01,9.61,2.58,0.76,1.79
128.43,-0.09,-0.01,-0.04,9.59,2.59,0.75,1.79
128.47,-0.11,-0.08,-0.02,9.56,2.58,0.76,1.79
128.58,-0.18,-0.03,0.03,9.61,2.61,0.81,1.78
128.66,-0.15,0.11,0.04,9.59,2.58,0.79,1.78
128.75,-0.08,0.17,0.02,9.55,2.52,0.72,1.78
128.84,-0.16,0.14,0.01,9.59,2.54,0.7,1.78
128.93,-0.19,0.18,0.04,9.61,2.56,0.7,1.78
129.02,-0.13,0.16,-0.02,9.59,2.6,0.73,1.78
129.11,-0.16,-0.0,-0.09,9.57,2.6,0.74,1.78
129.31,-0.21,-0.04,-0.01,9.59,2.53,0.76,1.78
129.31,-0.15,0.06,0.04,9.6,2.52,0.8,1.78
129.4,0.04,0.11,0.07,9.57,2.56,0.78,1.78
129.48,0.0,0.04,0.04,9.58,2.58,0.76,1.79
129.6,-0.22,-0.0,0.02,9.6,2.55,0.77,1.79
129.68,-0.19,0.03,0.14,9.62,2.55,0.78,1.79
129.77,-0.07,-0.0,0.09,9.66,2.6,0.74,1.79
129.86,-0.11,0.01,-0.01,9.62,2.58,0.74,1.79
129.95,-0.16,0.04,0.0,9.57,2.58,0.79,1.79
130.05,-0.15,0.04,-0.03,9.57,2.58,0.8,1.78
130.28,-0.11,0.09,-0.03,9.57,2.54,0.73,1.78
130.28,-0.11,0.11,-0.06,9.59,2.52,0.67,1.79
130.33,-0.2,0.07,-0.11,9.6,2.56,0.69,1.79
130.42,-0.21,0.05,-0.04,9.58,2.59,0.76,1.79
130.49,-0.11,0.05,-0.04,9.59,2.58,0.77,1.79
130.6,-0.11,0.05,-0.01,9.58,2.57,0.75,1.79
130.69,-0.16,0.16,0.04,9.6,2.6,0.77,1.79
130.78,-0.1,0.2,0.01,9.64,2.6,0.82,1.79
130.86,-0.13,0.09,0.02,9.6,2.54,0.79,1.79
130.96,-0.18,0.05,0.06,9.58,2.54,0.7,1.8
131.19,-0.11,0.06,0.06,9.62,2.58,0.71,1.8
131.19,-0.14,0.01,0.03,9.62,2.6,0.72,1.8
131.24,-0.24,0.07,-0.02,9.61,2.57,0.71,1.8
131.33,-0.19,0.15,-0.01,9.59,2.54,0.74,1.8
131.41,-0.13,0.1,0.03,9.58,2.56,0.73,1.81
131.52,-0.16,0.02,-0.05,9.59,2.57,0.74,1.81
131.61,-0.15,0.03,-0.04,9.6,2.56,0.76,1.81
131.68,-0.1,0.07,0.07,9.58,2.57,0.77,1.81
131.78,-0.14,0.01,0.02,9.58,2.56,0.78,1.81
131.88,-0.14,-0.07,-0.0,9.59,2.54,0.76,1.81
132.1,-0.09,-0.01,0.07,9.63,2.56,0.75,1.81
132.1,-0.1,0.1,0.07,9.62,2.58,0.79,1.82
132.16,-0.12,0.13,-0.04,9.59,2.55,0.75,1.82
132.25,-0.12,0.08,-0.07,9.57,2.54,0.7,1.82
132.35,-0.15,0.07,-0.01,9.57,2.6,0.75,1.82
132.45,-0.12,0.08,0.03,9.59,2.6,0.77,1.81
132.53,-0.11,0.05,0.09,9.59,2.54,0.72,1.81
132.6,-0.09,0.13,0.13,9.59,2.56,0.7,1.81
132.7,-0.01,0.21,0.01,9.63,2.6,0.75,1.81
132.79,-0.02,0.13,-0.05,9.62,2.59,0.77,1.81
133.04,-0.09,0.05,0.05,9.58,2.52,0.75,1.8
133.04,-0.1,0.05,0.03,9.57,2.5,0.73,1.8
133.07,-0.1,-0.0,0.0,9.58,2.56,0.73,1.8
133.17,-0.15,-0.04,-0.02,9.58,2.58,0.75,1.79
133.26,-0.12,-0.03,0.01,9.55,2.58,0.75,1.78
133.36,-0.05,0.01,0.12,9.55,2.58,0.74,1.77
133.45,-0.06,0.06,0.08,9.59,2.59,0.72,1.77
133.54,-0.09,0.02,0.03,9.63,2.58,0.71,1.77
133.62,-0.18,0.01,0.04,9.62,2.54,0.74,1.77
133.71,-0.28,0.04,0.05,9.61,2.55,0.75,1.78
133.92,-0.21,0.03,0.01,9.62,2.56,0.75,1.78
133.92,-0.18,0.01,-0.01,9.6,2.54,0.77,1.78
134.0,-0.23,-0.02,0.02,9.59,2.52,0.78,1.78
134.1,-0.13,0.03,0.03,9.63,2.55,0.78,1.78
134.19,-0.07,0.11,0.0,9.62,2.6,0.74,1.78
134.28,-0.12,0.1,-0.05,9.6,2.58,0.68,1.78
134.37,-0.12,0.11,-0.05,9.59,2.56,0.7,1.79
134.46,-0.05,0.1,-0.01,9.57,2.55,0.77,1.79
134.56,-0.11,0.08,-0.0,9.58,2.53,0.78,1.78
134.64,-0.24,0.12,-0.06,9.59,2.52,0.72,1.79
135.23,-0.2,0.03,-0.01,9.6,2.56,0.72,1.79
135.23,-0.15,-0.07,0.07,9.61,2.59,0.76,1.79
135.23,-0.21,-0.03,-0.04,9.61,2.6,0.78,1.8
135.23,-0.14,0.01,-0.08,9.57,2.59,0.77,1.8
135.23,-0.03,0.03,0.08,9.55,2.55,0.72,1.81
135.23,-0.11,0.03,0.14,9.57,2.53,0.74,1.81
135.29,-0.15,-0.05,0.02,9.59,2.57,0.73,1.81
135.36,-0.11,-0.11,-0.1,9.61,2.59,0.65,1.81
135.46,-0.14,-0.06,-0.07,9.59,2.55,0.67,1.81
135.55,-0.09,0.03,0.07,9.58,2.55,0.72,1.8
135.81,-0.04,0.12,0.08,9.61,2.58,0.72,1.8
135.81,-0.04,0.09,-0.04,9.59,2.58,0.74,1.8
135.83,-0.07,0.04,-0.1,9.58,2.59,0.73,1.8
135.93,-0.16,0.08,-0.03,9.6,2.6,0.73,1.8
136.01,-0.15,0.05,-0.01,9.59,2.58,0.75,1.8
136.11,-0.1,0.02,-0.04,9.56,2.56,0.75,1.8
136.19,-0.17,0.05,-0.01,9.59,2.56,0.78,1.78
136.29,-0.26,-0.01,-0.03,9.61,2.57,0.81,1.78
136.38,-0.18,-0.07,0.03,9.62,2.59,0.72,1.78
136.49,-0.03,0.01,0.08,9.63,2.58,0.67,1.78
137.01,-0.09,0.06,-0.01,9.61,2.58,0.7,1.78
137.01,-0.19,-0.03,-0.03,9.58,2.58,0.75,1.79
137.01,-0.19,-0.06,0.01,9.56,2.57,0.74,1.79
137.02,-0.2,-0.01,0.03,9.55,2.58,0.72,1.79
137.02,-0.17,0.01,0.06,9.56,2.58,0.72,1.79
137.04,-0.12,0.07,0.04,9.59,2.55,0.66,1.78
137.13,-0.07,0.15,0.06,9.59,2.53,0.68,1.77
137.21,-0.09,0.03,0.02,9.58,2.54,0.74,1.77
137.31,-0.2,-0.08,-0.03,9.6,2.59,0.75,1.76
137.41,-0.19,-0.03,0.01,9.6,2.6,0.75,1.77
138.19,-0.08,-0.03,0.03,9.56,2.6,0.72,1.77
138.2,-0.04,-0.07,0.06,9.56,2.58,0.72,1.76
138.2,-0.08,0.02,0.04,9.61,2.55,0.72,1.76
138.21,-0.09,0.15,-0.0,9.62,2.56,0.71,1.75
138.21,-0.09,0.03,0.0,9.59,2.57,0.74,1.74
138.22,-0.15,-0.08,-0.04,9.59,2.57,0.75,1.74
138.22,-0.14,0.05,-0.03,9.57,2.58,0.74,1.73
138.23,-0.11,0.09,0.02,9.55,2.55,0.72,1.73
138.24,-0.08,0.02,-0.04,9.56,2.52,0.71,1.73
138.33,-0.06,0.01,-0.11,9.56,2.57,0.74,1.73
139.26,-0.15,0.07,-0.11,9.58,2.59,0.75,1.73
139.26,-0.12,0.1,-0.03,9.58,2.53,0.78,1.72
139.26,-0.03,0.01,-0.02,9.57,2.52,0.78,1.72
139.27,-0.05,0.03,-0.01,9.58,2.56,0.72,1.72
139.27,-0.15,0.11,0.02,9.58,2.56,0.72,1.72
139.27,-0.17,0.06,-0.01,9.57,2.53,0.75,1.71
139.28,-0.06,-0.02,0.07,9.6,2.56,0.72,1.71
139.29,-0.06,-0.03,0.07,9.61,2.58,0.71,1.71
139.29,-0.13,-0.03,-0.05,9.58,2.55,0.7,1.72
139.3,-0.11,-0.05,-0.05,9.56,2.56,0.71,1.72
140.0,-0.12,-0.03,-0.07,9.59,2.6,0.75,1.72
140.0,-0.18,-0.02,-0.02,9.6,2.58,0.76,1.73
140.0,-0.12,-0.04,0.1,9.56,2.59,0.75,1.74
140.0,0.02,0.08,0.1,9.54,2.61,0.72,1.74
140.01,-0.08,0.18,0.04,9.56,2.59,0.75,1.74
140.01,-0.22,0.05,-0.0,9.58,2.56,0.74,1.74
140.01,-0.17,-0.02,0.01,9.58,2.56,0.7,1.74
140.02,-0.18,0.08,0.02,9.54,2.58,0.74,1.73
140.06,-0.26,0.15,-0.04,9.53,2.56,0.79,1.72
140.17,-0.22,0.14,-0.06,9.57,2.57,0.77,1.72
140.92,-0.04,0.07,-0.09,9.59,2.6,0.71,1.72
140.92,0.01,0.02,-0.03,9.58,2.58,0.69,1.72
140.93,-0.1,0.05,0.06,9.57,2.56,0.72,1.73
140.93,-0.11,0.05,0.04,9.57,2.56,0.78,1.73
140.94,-0.03,0.0,0.07,9.57,2.58,0.82,1.73
140.94,0.01,-0.01,0.0,9.57,2.6,0.76,1.73
140.94,-0.16,0.07,-0.06,9.59,2.6,0.73,1.74
140.95,-0.27,0.15,0.0,9.62,2.56,0.75,1.74
140.98,-0.14,0.12,-0.02,9.62,2.53,0.77,1.74
141.09,-0.07,0.03,0.0,9.6,2.58,0.75,1.74
141.47,-0.16,-0.06,0.06,9.58,2.6,0.75,1.74
141.47,-0.18,-0.06,0.02,9.56,2.55,0.76,1.74
141.48,-0.14,0.04,-0.09,9.58,2.56,0.78,1.75
141.48,-0.16,0.05,-0.11,9.61,2.58,0.8,1.75
141.54,-0.18,0.0,0.04,9.63,2.56,0.78,1.74
141.63,-0.09,-0.03,0.13,9.62,2.55,0.74,1.74
141.74,-0.06,-0.0,0.05,9.6,2.57,0.65,1.74
141.8,-0.13,0.09,-0.04,9.6,2.57,0.68,1.74
141.9,-0.11,-0.01,0.02,9.59,2.54,0.74,1.74
141.99,-0.08,-0.04,0.06,9.58,2.53,0.72,1.74
142.32,-0.12,0.16,-0.01,9.6,2.58,0.73,1.74
142.32,-0.12,0.14,0.0,9.6,2.6,0.76,1.75
142.32,-0.12,0.04,0.04,9.6,2.59,0.74,1.75
142.37,-0.08,0.1,0.06,9.6,2.58,0.7,1.75
142.45,-0.08,0.11,0.08,9.6,2.53,0.75,1.75
142.56,-0.18,-0.01,-0.01,9.6,2.53,0.8,1.75
142.66,-0.17,-0.09,-0.05,9.59,2.59,0.74,1.75
142.74,-0.12,-0.06,-0.02,9.58,2.61,0.7,1.75
142.81,-0.15,0.0,-0.04,9.58,2.56,0.71,1.74
142.92,-0.14,-0.06,-0.07,9.59,2.56,0.71,1.73
143.25,-0.1,-0.07,-0.07,9.58,2.6,0.71,1.73
143.25,-0.15,0.05,-0.03,9.6,2.61,0.72,1.72
143.25,-0.2,0.04,0.05,9.62,2.59,0.76,1.72
143.27,-0.19,-0.01,0.05,9.58,2.58,0.79,1.72
143.37,-0.2,0.03,-0.04,9.58,2.6,0.75,1.72
143.47,-0.13,0.04,-0.04,9.59,2.6,0.73,1.72
143.56,-0.09,0.0,0.03,9.58,2.59,0.76,1.72
143.66,-0.14,0.12,0.01,9.57,2.56,0.74,1.73
143.74,-0.16,0.13,0.07,9.54,2.54,0.69,1.73
143.83,-0.19,0.01,0.08,9.52,2.54,0.7,1.73
144.07,-0.08,0.02,-0.02,9.57,2.58,0.73,1.72
144.07,0.01,0.01,-0.08,9.65,2.59,0.73,1.72
144.12,-0.1,-0.05,-0.11,9.6,2.57,0.71,1.73
144.2,-0.15,0.01,-0.07,9.57,2.57,0.73,1.74
144.31,-0.09,0.12,0.01,9.63,2.59,0.78,1.75
144.39,-0.14,0.06,0.0,9.61,2.55,0.75,1.75
144.49,-0.16,-0.05,0.01,9.58,2.54,0.71,1.75
144.58,-0.09,-0.02,0.09,9.61,2.59,0.73,1.75
144.67,-0.13,0.1,0.12,9.6,2.59,0.75,1.76
144.76,-0.18,0.04,0.07,9.57,2.56,0.79,1.76
145.0,-0.16,0.01,-0.03,9.58,2.56,0.75,1.75
145.0,-0.13,0.1,-0.02,9.59,2.56,0.7,1.76
145.02,-0.15,0.1,0.03,9.6,2.58,0.76,1.76
145.12,-0.12,0.12,-0.04,9.58,2.6,0.82,1.76
145.21,-0.0,0.05,-0.08,9.56,2.56,0.83,1.76
145.3,0.02,-0.06,-0.09,9.55,2.55,0.77,1.76
145.41,-0.1,0.01,-0.06,9.55,2.57,0.71,1.76
145.48,-0.21,0.12,0.01,9.6,2.59,0.7,1.77
145.58,-0.19,0.14,0.02,9.6,2.6,0.72,1.77
145.69,-0.11,0.02,-0.01,9.57,2.57,0.74,1.77
145.95,-0.17,-0.04,-0.04,9.56,2.56,0.72,1.77
145.95,-0.1,0.05,-0.03,9.57,2.57,0.68,1.77
145.96,-0.0,0.12,-0.01,9.55,2.56,0.74,1.77
146.05,-0.1,0.12,-0.06,9.55,2.58,0.84,1.77
146.14,-0.2,0.06,-0.05,9.58,2.6,0.8,1.76
146.23,-0.2,-0.05,0.02,9.58,2.58,0.74,1.76
146.33,-0.16,-0.09,0.05,9.56,2.57,0.76,1.76
146.42,-0.17,-0.01,0.02,9.57,2.59,0.78,1.76
146.53,-0.12,0.1,0.06,9.61,2.57,0.77,1.76
146.58,-0.03,0.0,0.09,9.61,2.54,0.73,1.75
146.81,-0.09,-0.11,0.05,9.59,2.56,0.73,1.74
146.81,-0.19,0.05,0.06,9.58,2.6,0.76,1.74
146.87,-0.13,0.1,-0.03,9.55,2.55,0.78,1.74
146.98,-0.08,-0.0,-0.07,9.58,2.53,0.8,1.74
147.06,-0.1,0.02,0.06,9.62,2.57,0.77,1.74
147.14,-0.12,0.02,0.12,9.59,2.59,0.75,1.74
147.23,-0.14,-0.01,0.13,9.61,2.55,0.79,1.73
147.32,-0.09,0.09,0.08,9.63,2.54,0.81,1.73
147.43,-0.06,0.18,-0.05,9.59,2.58,0.74,1.73
147.52,-0.13,0.13,-0.08,9.55,2.58,0.71,1.73
147.73,-0.12,0.08,-0.04,9.59,2.56,0.76,1.72
147.73,-0.13,-0.0,-0.04,9.65,2.57,0.79,1.71
147.8,-0.17,-0.07,0.02,9.64,2.57,0.75,1.71
147.89,-0.18,0.03,-0.0,9.6,2.57,0.69,1.71
147.98,-0.15,0.06,-0.09,9.59,2.59,0.7,1.71
148.07,-0.03,0.05,-0.01,9.6,2.56,0.74,1.7
148.15,-0.09,0.03,0.07,9.59,2.56,0.78,1.7
148.26,-0.16,-0.04,-0.03,9.57,2.6,0.79,1.7
148.34,-0.15,-0.05,-0.13,9.62,2.56,0.77,1.69
148.44,-0.15,0.03,-0.05,9.66,2.53,0.75,1.69
148.64,-0.08,0.09,0.11,9.6,2.58,0.75,1.69
148.65,-0.08,-0.01,0.08,9.59,2.59,0.75,1.69
148.7,-0.11,-0.08,-0.02,9.61,2.53,0.76,1.68
148.81,-0.08,0.01,-0.08,9.59,2.54,0.72,1.68
148.89,-0.15,0.09,-0.05,9.59,2.58,0.71,1.68
148.99,-0.17,0.07,0.02,9.6,2.55,0.75,1.68
149.07,-0.08,0.03,0.05,9.61,2.53,0.76,1.68
149.18,-0.04,0.04,0.02,9.62,2.54,0.76,1.67
149.26,-0.11,-0.01,-0.01,9.6,2.57,0.77,1.67
149.37,-0.13,-0.07,0.01,9.58,2.62,0.8,1.67
149.59,-0.06,-0.03,0.05,9.62,2.59,0.8,1.66
149.59,-0.1,0.15,0.02,9.63,2.55,0.75,1.66
149.64,-0.2,0.21,-0.07,9.6,2.55,0.75,1.66
149.73,-0.18,0.02,-0.11,9.59,2.58,0.76,1.66
149.81,-0.17,-0.06,-0.11,9.59,2.61,0.75,1.65
149.91,-0.16,-0.07,-0.05,9.6,2.58,0.75,1.65
149.99,-0.13,-0.08,0.06,9.59,2.54,0.79,1.66
150.08,-0.18,0.0,0.06,9.6,2.53,0.78,1.66
150.18,-0.15,0.0,-0.02,9.65,2.57,0.72,1.66
150.27,-0.08,-0.06,-0.06,9.62,2.57,0.7,1.66
150.47,-0.08,-0.01,-0.02,9.56,2.54,0.74,1.66
150.47,-0.09,0.04,-0.06,9.57,2.55,0.73,1.65
150.56,-0.15,-0.04,-0.09,9.6,2.59,0.76,1.65
150.65,-0.14,-0.11,0.0,9.61,2.59,0.8,1.65
150.72,-0.05,-0.0,-0.04,9.59,2.57,0.79,1.65
150.82,-0.07,0.1,-0.04,9.6,2.6,0.79,1.65
150.91,-0.18,0.04,0.11,9.58,2.59,0.76,1.65
151.01,-0.23,-0.03,0.11,9.56,2.54,0.72,1.66
151.1,-0.17,0.01,0.02,9.62,2.56,0.74,1.67
151.2,-0.1,0.02,-0.03,9.63,2.61,0.8,1.67
151.43,-0.13,-0.04,0.0,9.56,2.59,0.77,1.67
151.43,-0.13,-0.03,-0.02,9.6,2.57,0.67,1.67
151.46,-0.1,0.04,-0.11,9.61,2.58,0.72,1.68
151.56,-0.11,0.12,-0.06,9.54,2.57,0.73,1.68
151.66,-0.09,0.16,0.01,9.58,2.57,0.73,1.68
151.75,-0.06,0.1,0.07,9.61,2.57,0.78,1.68
151.84,-0.04,0.0,0.13,9.55,2.57,0.78,1.68
151.94,-0.15,0.02,0.06,9.57,2.57,0.74,1.69
152.02,-0.16,0.12,0.01,9.62,2.56,0.75,1.69
152.12,-0.03,0.15,-0.02,9.61,2.53,0.73,1.69
152.35,-0.05,0.07,-0.03,9.62,2.56,0.67,1.69
152.35,-0.15,0.1,0.02,9.64,2.58,0.71,1.69
152.4,-0.19,0.18,-0.02,9.59,2.57,0.8,1.69
152.51,-0.08,0.11,-0.08,9.58,2.58,0.79,1.69
152.56,-0.07,-0.03,-0.03,9.61,2.56,0.74,1.69
152.65,-0.16,0.06,0.01,9.6,2.57,0.75,1.69
152.75,-0.11,0.18,-0.02,9.58,2.61,0.73,1.69
152.85,-0.16,0.08,-0.02,9.59,2.59,0.7,1.68
152.93,-0.26,0.0,-0.03,9.62,2.57,0.69,1.68
153.03,-0.13,0.05,-0.03,9.61,2.61,0.71,1.68
153.23,-0.06,0.03,-0.07,9.6,2.6,0.75,1.68
153.23,-0.13,0.05,-0.04,9.58,2.55,0.72,1.67
153.31,-0.15,0.11,0.05,9.57,2.54,0.71,1.67
153.41,-0.19,-0.01,-0.0,9.58,2.56,0.81,1.67
153.5,-0.25,-0.06,-0.07,9.58,2.53,0.81,1.67
153.59,-0.19,0.0,0.0,9.56,2.52,0.75,1.67
153.67,-0.07,0.05,0.05,9.56,2.59,0.77,1.67
153.76,-0.05,-0.0,0.03,9.59,2.62,0.77,1.67
153.86,-0.07,-0.12,0.02,9.6,2.58,0.72,1.67
153.95,-0.12,-0.04,0.0,9.59,2.52,0.72,1.67
154.16,-0.14,0.12,0.05,9.6,2.53,0.75,1.67
154.16,-0.08,0.1,0.09,9.59,2.57,0.71,1.67
154.22,-0.07,0.09,0.06,9.54,2.54,0.7,1.67
154.32,-0.17,0.08,0.02,9.55,2.51,0.75,1.67
154.4,-0.18,-0.01,-0.06,9.58,2.55,0.77,1.68
154.5,-0.1,-0.01,-0.06,9.6,2.58,0.8,1.68
154.59,-0.07,0.01,-0.06,9.61,2.59,0.81,1.68
154.68,-0.1,0.0,-0.07,9.6,2.57,0.79,1.68
154.79,-0.14,-0.03,0.0,9.62,2.59,0.75,1.68
154.88,-0.15,-0.03,-0.0,9.64,2.6,0.72,1.68
155.08,-0.16,0.07,-0.03,9.6,2.57,0.75,1.67
155.08,-0.21,0.07,-0.0,9.6,2.57,0.77,1.67
155.16,-0.11,0.1,0.01,9.61,2.56,0.74,1.67
155.23,-0.05,0.17,0.09,9.61,2.53,0.69,1.67
155.32,-0.16,0.09,0.13,9.64,2.56,0.74,1.67
155.41,-0.17,0.01,0.07,9.65,2.57,0.78,1.67
155.51,-0.16,0.06,0.07,9.59,2.55,0.74,1.67
155.61,-0.13,0.06,0.07,9.57,2.56,0.76,1.67
155.69,-0.09,-0.07,0.01,9.61,2.55,0.74,1.67
155.79,-0.16,-0.05,-0.08,9.61,2.54,0.71,1.67
156.0,-0.17,0.05,-0.05,9.57,2.58,0.75,1.67
156.0,-0.17,0.01,0.16,9.56,2.55,0.74,1.67
156.08,-0.12,0.06,0.13,9.59,2.53,0.75,1.67
156.16,-0.04,0.16,-0.03,9.6,2.55,0.75,1.67
156.28,-0.08,0.1,0.03,9.57,2.58,0.72,1.68
156.34,-0.06,0.04,0.07,9.57,2.59,0.73,1.68
156.43,-0.08,0.04,-0.01,9.56,2.57,0.78,1.68
156.53,-0.17,-0.0,-0.04,9.56,2.54,0.79,1.68
156.61,-0.12,0.07,-0.0,9.6,2.54,0.74,1.68
156.7,-0.11,0.12,0.07,9.62,2.57,0.72,1.67
156.9,-0.21,0.01,0.02,9.57,2.59,0.79,1.68
156.9,-0.18,-0.0,-0.08,9.53,2.58,0.82,1.68
156.99,-0.12,0.05,-0.03,9.58,2.57,0.73,1.68
157.08,-0.13,-0.02,0.05,9.59,2.56,0.74,1.68
157.16,-0.14,-0.04,0.01,9.52,2.57,0.76,1.68
157.26,-0.15,0.01,-0.08,9.55,2.61,0.74,1.68
157.35,-0.13,0.05,-0.02,9.62,2.59,0.77,1.68
157.46,-0.12,0.1,0.03,9.6,2.56,0.78,1.68
157.54,-0.12,0.05,0.0,9.59,2.57,0.75,1.68
157.62,-0.13,-0.01,0.03,9.56,2.58,0.78,1.68
157.82,-0.24,0.05,0.1,9.56,2.57,0.77,1.68
157.82,-0.25,0.04,0.16,9.63,2.56,0.73,1.67
157.91,-0.1,0.01,0.13,9.6,2.55,0.76,1.67
158.01,-0.04,0.05,0.03,9.6,2.55,0.76,1.68
158.09,-0.12,0.01,-0.07,9.63,2.54,0.73,1.68
158.2,-0.12,-0.06,-0.08,9.61,2.56,0.7,1.68
158.29,-0.07,-0.03,-0.04,9.58,2.56,0.69,1.68
158.38,-0.06,0.04,-0.02,9.6,2.54,0.76,1.68
158.47,-0.06,-0.01,-0.04,9.61,2.53,0.79,1.68
158.54,-0.1,-0.1,-0.0,9.59,2.55,0.77,1.68
158.8,-0.09,-0.04,0.06,9.58,2.59,0.76,1.68
158.8,-0.06,-0.0,-0.1,9.59,2.6,0.71,1.68
158.83,-0.14,-0.02,-0.16,9.58,2.6,0.71,1.68
158.91,-0.27,0.05,0.07,9.61,2.59,0.76,1.67
159.0,-0.24,0.12,0.18,9.65,2.56,0.75,1.68
159.09,-0.08,0.07,0.07,9.62,2.56,0.68,1.68
159.2,-0.09,-0.09,-0.07,9.61,2.57,0.7,1.68
159.28,-0.16,-0.08,-0.1,9.6,2.58,0.77,1.69
159.4,-0.23,0.05,-0.06,9.58,2.56,0.76,1.69
159.48,-0.22,0.04,-0.05,9.59,2.56,0.73,1.69
159.68,-0.09,0.13,0.02,9.61,2.57,0.76,1.69
159.69,-0.05,0.18,0.08,9.56,2.57,0.77,1.69
159.74,-0.02,0.03,-0.05,9.56,2.57,0.69,1.69
159.84,-0.05,0.01,-0.14,9.6,2.56,0.66,1.69
159.94,-0.15,0.11,-0.05,9.6,2.55,0.75,1.7
160.03,-0.15,0.09,0.03,9.57,2.57,0.77,1.7
160.11,-0.17,-0.01,-0.01,9.57,2.59,0.75,1.7
160.21,-0.24,-0.06,0.03,9.61,2.6,0.75,1.71
160.32,-0.15,-0.04,0.07,9.6,2.6,0.71,1.71
160.39,-0.03,-0.05,-0.02,9.61,2.56,0.68,1.72
160.6,-0.09,-0.07,-0.1,9.62,2.55,0.7,1.72
160.6,-0.14,0.09,-0.06,9.6,2.56,0.72,1.72
160.67,-0.15,0.14,0.02,9.62,2.53,0.72,1.72
160.77,-0.12,0.01,-0.02,9.6,2.53,0.71,1.72
160.86,-0.05,-0.02,-0.03,9.55,2.59,0.71,1.72
160.93,-0.08,-0.01,0.04,9.6,2.6,0.73,1.72
161.03,-0.15,0.04,0.09,9.62,2.59,0.76,1.72
161.12,-0.18,0.08,0.03,9.6,2.58,0.78,1.72
161.23,-0.08,-0.04,-0.13,9.62,2.57,0.79,1.72
161.3,0.01,-0.08,-0.09,9.61,2.53,0.75,1.72
161.52,-0.07,0.14,0.02,9.59,2.55,0.76,1.72
161.52,-0.13,0.22,-0.03,9.58,2.58,0.76,1.73
